sample	geoDis	latitude	longitude	country_name	state	region	site_name	elevation	countN	known	hetero	percpoly
SEEDGWAS3885	601.368943265	21.376419	-104.819531	Mexico	NA		ALTAVISTA	966	386887	341099	12075	0.0354002796841973
SEEDGWAS3886	601.368943265	21.376419	-104.819531	Mexico	NA		ALTAVISTA	966	407389	320597	10731	0.0334719289325851
SEEDGWAS3887	629.698666498	21.71666667	-104.8833333	Mexico	NA	SANTIAGO	JESUS MARIA	177	332413	395573	17093	0.0432107348074818
SEEDGWAS3888	629.698666498	21.71666667	-104.8833333	Mexico	NA	SANTIAGO	JESUS MARIA	177	404365	323621	12368	0.0382175445969205
SEEDGWAS3889	639.883063584	22.274119	-104.469957	Mexico	NA	LAS NORAS	COMUNIDAD SANTA ROSA	648	289701	438285	22113	0.0504534720558541
SEEDGWAS3890	661.235406264	22.513281	-104.499597	Mexico	NA	SURESTE DE DURANGO	HUAZAMOTA	570	432585	295401	9258	0.0313404490844648
SEEDGWAS3891	661.235406264	22.513281	-104.499597	Mexico	NA	SURESTE DE DURANGO	HUAZAMOTA	570	271817	456169	23174	0.0508013477461204
SEEDGWAS3892	868.401746572	23.357714	-106.427516	Mexico	NA	MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58	431086	296900	8982	0.0302526103065005
SEEDGWAS3893	868.401746572	23.357714	-106.427516	Mexico	NA	MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58	535469	192517	4549	0.0236290821070347
SEEDGWAS3894	870.563687657	23.511744	-106.30559	Mexico	NA	MUNICIPIO DE MAZATLAN	LA NORIA DE SN A. (LA NORIA) RANCHO LAS LIMAS	121	300145	427841	18718	0.0437498977423856
SEEDGWAS3895	868.401746572	23.357714	-106.427516	Mexico	NA	MUNICIPIO DE MAZATLAN	LA NORIA DE SAN ANTONIO (LA NORIA)	58	399718	328268	11057	0.0336828445050995
SEEDGWAS3896	1033.88793047	24.758618	-107.22923	Mexico	NA	MUNICIPIO DE CULIACAN	CARBONERAS	114	727203	783	0	0
SEEDGWAS3897	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	235839	492147	27704	0.0562921241011324
SEEDGWAS3898	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	386325	341661	13595	0.039790903849137
SEEDGWAS3899	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	399098	328888	10077	0.0306396098367833
SEEDGWAS3900	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	285700	442286	19841	0.0448601131394618
SEEDGWAS3901	1076.368045	25.1	-107.45	Mexico	NA	MUNICIPIO DE CULIACAN	JESUS MARIA	210	474559	253427	6335	0.0249973365111058
SEEDGWAS3902	1103.15114222	25.34642	-107.553917	Mexico	NA	BADIRAGUATO	CAMICHIN	235	399951	328035	11257	0.0343164601338272
SEEDGWAS3903	1108.34885568	25.406933	-107.559564	Mexico	NA	BADIRAGUATO	RANCHO LA SEMBRADA	242	339333	388653	15244	0.0392226484807785
SEEDGWAS3904	1108.86457973	25.411515	-107.561724	Mexico	NA	BADIRAGUATO	RANCHO VIEJO	271	394932	333054	10814	0.0324692091973073
SEEDGWAS3905	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	727622	364	0	0
SEEDGWAS3906	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	325674	402312	17823	0.0443014376901509
SEEDGWAS3907	1108.69364556	25.408895	-107.562256	Mexico	NA	MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259	426506	301480	11049	0.0366491972933528
SEEDGWAS3908	1108.69364556	25.408895	-107.562256	Mexico	NA	MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259	341143	386843	17222	0.0445193528123813
SEEDGWAS3909	1108.69364556	25.408895	-107.562256	Mexico	NA	MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259	253360	474626	27993	0.0589790698360393
SEEDGWAS3910	1108.69364556	25.408895	-107.562256	Mexico	NA	MUNICIPIO BADIRAGUATO	SN JAVIER DE ABAJO	259	366647	361339	13131	0.0363398359988819
SEEDGWAS3911	1262.48037112	26.439466	-108.591415	Mexico	NA	MUNICIPIO EL FUERTE	LAS TUNAS	107	385402	342584	12521	0.0365487004647035
SEEDGWAS3912	1249.72668647	26.3	-108.5666667	Mexico	NA	MUNICIPIO EL FUERTE	LA CHICURA	140	426809	301177	6875	0.0228271083117237
SEEDGWAS3913	1267.15263522	26.71666667	-108.3333333	Mexico	NA	MUNICIPIO DE CHOIX	CHICURAS	254	475478	252508	6478	0.0256546327245077
SEEDGWAS3914	1267.15263522	26.71666667	-108.3333333	Mexico	NA	MUNICIPIO CHOIX	CHICURAS	254	434030	293956	8898	0.0302698363020316
SEEDGWAS3915	1267.15263522	26.71666667	-108.3333333	Mexico	NA	MUNICIPIO DE CHOIX	CHICURAS	254	344679	383307	13194	0.0344214950418333
SEEDGWAS3916	1267.15263522	26.71666667	-108.3333333	Mexico	NA	MUNICIPIO DE CHOIX	CHICURAS	254	417048	310938	9949	0.0319967324675659
SEEDGWAS3917	1192.93851869	25.837113	-108.276721	Mexico	NA	MPIO. SINALOA DE LEYVA	MATAPAN	90	302391	425595	20463	0.048080922003313
SEEDGWAS3918	1029.72518051	24.71666667	-107.2166667	Mexico	NA	MUNICIPIO DE CULIACAN	ALCOYONQUI	129	363116	364870	14670	0.0402061008030257
SEEDGWAS3919	963.928058355	24.617159	-106.394078	Mexico	NA	MUNICIPIO DE TAMAZULA	LOS REMEDIOS	445	360413	367573	14734	0.0400845546326852
SEEDGWAS3922	1030.00437024	24.981251	-106.924634	Mexico	NA	MUNICIPIO DE TAMAZULA	LAS LAJAS	300	308156	419830	17843	0.0425005359312103
SEEDGWAS3923	1337.62783079	27.048661	-108.975724	Mexico	NA	4KM AL NW DE ALAMOS	RANCHO EL DATIL	444	401743	326243	10695	0.0327823125706912
SEEDGWAS3924	1333.49644455	27.03333333	-108.9333333	Mexico	NA	30KM AL ESTE DE ALAMOS	PALO INJERTO	387	381395	346591	13306	0.0383910718974238
SEEDGWAS3925	1765.87359957	30.55	-111.1166667	Mexico	NA	MUNICIPIO IRIEGO	SANTA ANA	685	350620	377366	16126	0.0427330496123127
SEEDGWAS3926	1765.87359957	30.55	-111.1166667	Mexico	NA	MUNICIPIO IRIEGO	SANTA ANA	685	339627	388359	16634	0.0428315038405187
SEEDGWAS3927	1425.35498084	27.83333333	-109.3333333	Mexico	NA	MUNICIPIO TESOPACO	ROSARIO	409	401780	326206	12688	0.0388956671551106
SEEDGWAS3928	1425.35498084	27.83333333	-109.3333333	Mexico	NA	MUNICIPIO TESOPACO	ROSARIO	409	406956	321030	11783	0.0367037348534405
SEEDGWAS3929	1458.41353971	28.155757	-109.432449	Mexico	NA	MUNICIPIO TESOPACO	MOVAS	231	380236	347750	13481	0.0387663551401869
SEEDGWAS3930	1458.41353971	28.155757	-109.432449	Mexico	NA	MUNICIPIO TESOPACO	MOVAS	231	347365	380621	17627	0.0463111599202356
SEEDGWAS3931	1458.41353971	28.155757	-109.432449	Mexico	NA	MUNICIPIO TESOPACO	MOVAS	231	377173	350813	14956	0.0426323995975064
SEEDGWAS3932	1446.52544396	28.11666667	-109.3	Mexico	NA	MUNICIPIO TESOPACO	NURI	401	361099	366887	15510	0.0422745968104621
SEEDGWAS3933	1459.02639775	28.26666667	-109.3	Mexico	NA	MUNICIPIO TESOPACO	TACUPETO	423	387321	340665	14394	0.042252652899476
SEEDGWAS3934	1445.03703789	28.382437	-108.924906	Mexico	NA	MUNICIPIO YECORA	GUADALUPE TAYOPA	1530	357418	370568	20779	0.056073379244835
SEEDGWAS3935	1525.02891049	28.975149	-109.395459	Mexico	NA	MUNICIPIO SAHUARIPA	BACANORA	454	307593	420393	19640	0.0467181898842274
SEEDGWAS3936	1525.02891049	28.975149	-109.395459	Mexico	NA	MUNICIPIO SAHUARIPA	BACANORA	454	303914	424072	19597	0.046211492388085
SEEDGWAS3938	1513.87059354	28.980828	-109.206195	Mexico	NA	MUNICIPIO SAHUARIPA	SANTO TOMAS	459	286195	441791	21550	0.0487787211600055
SEEDGWAS3939	1508.36946313	28.93333333	-109.1833333	Mexico	NA		ARIVECHI	488	447002	280984	8037	0.0286030521310822
SEEDGWAS3940	1508.36946313	28.93333333	-109.1833333	Mexico	NA		ARIVECHI	488	321600	406386	15744	0.0387414920789594
SEEDGWAS3942	1513.87059354	28.980828	-109.206195	Mexico	NA	MUNICIPIO ARIVECHI	SANTO TOMAS	459	440029	287957	8919	0.0309733744968867
SEEDGWAS3943	1522.95079819	29.066667	-109.233333	Mexico	NA		SAHUARIPA	427	379001	348985	13992	0.0400934137570383
SEEDGWAS3944	1575.29979015	29.01666667	-110.1333333	Mexico	NA		MAZATAN	556	387443	340543	13434	0.0394487627113169
SEEDGWAS3945	1574.07713216	29.06666667	-110.05	Mexico	NA		NACORI GRANDE	628	342977	385009	16690	0.0433496359825355
SEEDGWAS3946	1574.07713216	29.06666667	-110.05	Mexico	NA		NACORI GRANDE	628	440707	287279	8364	0.0291145541442291
SEEDGWAS3947	1591.93347431	29.21666667	-110.1333333	Mexico	NA	MUNICIPIO URES	PUEBLO DE ALAMOS	597	352790	375196	12044	0.0321005554430218
SEEDGWAS3948	1625.15710513	29.43544	-110.367266	Mexico	NA		URES	390	375541	352445	13574	0.0385138106654939
SEEDGWAS3949	1458.41353971	28.155757	-109.432449	Mexico	NA	MUNICIPIO TESOPACO	MOVAS	231	332346	395640	14769	0.0373293903548681
SEEDGWAS3951	7097.21462313	-28.169642	-54.724175	South America	NA	RIO GRANDE DO SUL	CERRO LARGO	173	264673	463313	14602	0.031516491011476
SEEDGWAS3954	7268.00789868	-29.674475	-53.890233	South America	NA	RIO GRANDE DO SUL	CIRUA	105	341989	385997	12763	0.0330650238214287
SEEDGWAS3955	7157.07239137	-28.263266	-54.009359	South America	NA	RIO GRANDE DO SUL	CATUIPE	310	304857	423129	15501	0.036634217933538
SEEDGWAS3956	7560.40510568	-30.385271	-50.619718	South America	NA	RIO GRANDE DO SUL	ILHA GRANDE	2	447619	280367	5074	0.0180977076474763
SEEDGWAS3957	7116.34038549	-28.03333333	-54.33333333	South America	NA	RIO GRANDE DO SUL	GIRUA	418	269196	458790	17265	0.0376315961551036
SEEDGWAS3959	7222.98044275	-29.33333333	-54.16666667	South America	NA	RIO GRANDE DO SUL	MUNICIPAL	322	299603	428383	15058	0.0351507879631078
SEEDGWAS3960	1402.22588993	28.16666667	-108.5333333	Mexico	NA		MORIS	769	325466	402520	17131	0.0425593759316307
SEEDGWAS3961	588.186410547	20.31666667	-105.3333333	Mexico	NA		EL TUITO DE SAN PEDRO	655	458138	269848	7544	0.0279564792031069
SEEDGWAS3962	608.30460558	21.225329	-105.01608	Mexico	NA		EJIDO MESILLAS	374	358484	369502	12547	0.0339565144437649
SEEDGWAS3966	535.921997179	22.43833	-97.998902	Mexico	NA		TAMPICO	12	276592	451394	20239	0.0448366615418016
SEEDGWAS3969	460.848238997	19.67	-104.3	Mexico	NA	AUTLAN DE NAVARRO	AHUACAPAN	1212	408802	319184	11684	0.0366058449045065
SEEDGWAS3970	1326.1634264	14.87922	-88.255293	Central America	NA	SANTA BARBARA	CEIBITA (VALLE DE TENCOA)	185	464670	263316	7387	0.0280537453098179
SEEDGWAS3971	455.102113795	19.788354	-104.188019	Mexico	NA	CUASTECOMATE	SAN MIGUEL HIDALGO VIA EL GRULLO	866	343123	384863	16758	0.0435427671664982
SEEDGWAS3972	661.235406264	22.513281	-104.499597	Mexico	NA		HUAZAMOTA	570	353511	374475	15765	0.0420989385139195
SEEDGWAS3974	1326.37155034	14.882562	-88.252187	Central America	NA	SANTA BARBARA	CEIBITA (VALLE DE TENCOA)	184	344604	383382	13881	0.0362067076701567
SEEDGWAS3975	7428.70288627	-10.51666667	-39.01666667	South America	NA	BAHIA	EUCLIDES DA CUNHA	490	376039	351947	12493	0.0354968219646708
SEEDGWAS3976	7510.61742605	-11.138679	-38.484207	South America	NA	BAHIA	CALDAS DO CIPO	209	268179	459807	19021	0.0413673563038405
SEEDGWAS3977	6539.85579627	-31.2	-66.77	South America	NA	LA RIOJA	ROSARIO VERA PENALOSA, NOQUEBE	614	322246	405740	17021	0.0419505101789323
SEEDGWAS3978	5764.23908143	-3.189004	-52.21653	South America	NA	PARA	ALTAMIRA	118	385820	342166	9397	0.0274632780580186
SEEDGWAS3985	7071.72627573	-13.408628	-44.172619	South America	NA	BAHIA	SANTA MARIA DA VICTORIA-FAZ. POCO DO JORGE	461	341077	386909	11718	0.0302861913266427
SEEDGWAS3986	7428.70288627	-10.51666667	-39.01666667	South America	NA	BAHIA	EUCLIDES DA CUNHA-CARNAIBA	490	267112	460874	21313	0.0462447436826551
SEEDGWAS3987	7397.37593751	-38.1	-62.23333333	South America	NA	BUENOS AIRES	NUEVA ROMA, TORNQUIST	282	335038	392948	13493	0.0343378767674094
SEEDGWAS3988	6590.91386578	-25.721253	-59.133231	South America	NA	FORMOSA	EL OLVIDO, PIRANE	85	384315	343671	11210	0.0326184053935304
SEEDGWAS3989	1246.92621759	14.447029	-89.186835	Central America	NA	OCOTEPEQUE	FINCA STA. MARIA NUEVA	810	393466	334520	8432	0.0252062656941289
SEEDGWAS399	3840.60405329	9.184895	-65.811144	Central America	NA		CENICERA	157	334680	393306	13136	0.033398931112162
SEEDGWAS3990	1033.39835188	24.97268	-106.983531	Mexico	NA	TAMAZULA	SAN JOSE DEL PALMAR	243	464210	263776	7670	0.0290777022928545
SEEDGWAS3991	142.712455953	18.90038	-99.184952	Mexico	NA		JIUTEPEC	1402	278826	449160	17872	0.039789829904711
SEEDGWAS3995	7532.2453958	-31.76666667	-52.33333333	South America	NA	RIO GRANDE DO SUL	PELOTAS	9	297257	430729	16645	0.0386437876251657
SEEDGWAS3997	675.46306482	24.08333333	-99.1	Mexico	NA	NUEVO PADILLA	EL BARRETAL	192	445793	282193	8052	0.0285336631312612
SEEDGWAS3998	688.230034195	24.25	-99.46666667	Mexico	NA	VILLA HIDALGO	OYAMA	339	369121	358865	11562	0.0322182436292199
SEEDGWAS3999	7048.49500139	-3.75	-39.78333333	South America	NA	CEARA	IRAUCentral America-FAZ. ALMAS	153	262065	465921	24653	0.052912403604903
SEEDGWAS4	305.819810594	16.33333333	-98.03333333	Mexico	NA		PINOTEPA NACIONAL	172	421112	306874	10562	0.0344180347634534
SEEDGWAS4000	597.112161398	21.25	-104.8666667	Mexico	NA		COMPOSTELA	926	353215	374771	13766	0.0367317641973365
SEEDGWAS4001	7632.65935747	-8.283333333	-35.96666667	South America	NA	PERNAMBUCO	CARUARU	537	272329	455657	19723	0.0432847514687583
SEEDGWAS4002	6165.33947715	-25.48333333	-64.95	South America	NA	SALTA	METAN	837	435275	292711	8499	0.0290354650149806
SEEDGWAS4003	6168.3690814	-25.53333333	-64.96666667	South America	NA	SALTA	METAN VIEJO, METAN	844	320682	407304	17586	0.0431765953685699
SEEDGWAS4004	6152.39819139	-25.3	-64.91666667	South America	NA	SALTA	RIO LAS PIEDRAS, METAN	737	324130	403856	16717	0.0413934669783289
SEEDGWAS4005	6048.29667843	-24.36666667	-65.31666667	South America	NA	JUJUY	PERICO (SAN ANTONIO)	1298	314391	413595	17652	0.0426794327784427
SEEDGWAS4006	1625.15710513	29.43544	-110.367266	Mexico	NA		URES	390	394222	333764	10152	0.030416701621505
SEEDGWAS4007	661.235406264	22.513281	-104.499597	Mexico	NA		HUAZAMOTA	570	256940	471046	23342	0.0495535467873626
SEEDGWAS4008	661.235406264	22.513281	-104.499597	Mexico	NA		HUAZAMOTA	570	265627	462359	18738	0.0405269498376802
SEEDGWAS401	863.564373796	15.332888	-92.659404	Mexico	NA		ESCUINTLA	93	352894	375092	10475	0.0279264820364071
SEEDGWAS4010	6587.34724621	-23.4	-56.88333333	South America	NA	CONCEPCION	HORQUETA, YBYRATY	178	277502	450484	20170	0.0447740652276218
SEEDGWAS4011	6848.04797788	-26.46666667	-56.4	South America	NA	CAAZAPA	FULGENCIO YEGROS, SAN RAFAEL	107	360729	367257	12464	0.0339380869527334
SEEDGWAS4012	6856.08472016	-26.1	-55.933333	South America	NA	CAAZAPA	SAN JUAN NEPOMUCENA, SAN MARCOS	151	299829	428157	18815	0.0439441606700346
SEEDGWAS4013	6951.06598679	-26.73333333	-55.28333333	South America	NA	ITAPUA	EDELIRA 51	234	429782	298204	7070	0.0237086021649609
SEEDGWAS4014	6938.19430578	-26.525322	-55.253825	South America	NA	ITAPUA	TOMAS ROMERO PEREIRA, TRIUNFO 55	340	309495	418491	16505	0.0394393188861887
SEEDGWAS4015	6799.81352761	-24.08333333	-54.78333333	South America	NA	CANENDIYU	FRANCISCO CABALLERO ALVAREZ, SAN JUAN	413	387769	340217	10941	0.0321588868281126
SEEDGWAS4016	7453.80208487	-16.86666667	-42.06666667	South America	NA	MINAS GERAIS	ARACUAI	319	371045	356941	14577	0.0408386820230794
SEEDGWAS4017	7453.80208487	-16.86666667	-42.06666667	South America	NA	MINAS GERAIS	ARACUAI	319	402643	325343	9716	0.0298638667498609
SEEDGWAS4018	6707.87015035	-24.55	-56.4	South America	NA	SAN PEDRO	GUAYAIBI	268	510250	217736	4633	0.0212780615056766
SEEDGWAS4019	674.865928686	24.08333333	-99.13333333	Mexico	NA	NUEVO PADILLA	URSULO GALVAN	201	323179	404807	15834	0.0391149362535727
SEEDGWAS402	820.779926191	16.538454	-92.68035	Mexico	NA		TOTOLAPA	551	379039	348947	12281	0.0351944564647353
SEEDGWAS4020	530.30348296	21.064005	-104.2129	Mexico	NA	HOSTOTIPAQUILLO	PLAN DE BARRANCAS	1037	364494	363492	13459	0.0370269496990305
SEEDGWAS4021	834.290409001	23.284551	-106.050043	Mexico	NA		CONCORDIA	120	299614	428372	15643	0.0365173260623944
SEEDGWAS4022	661.235406264	22.513281	-104.499597	Mexico	NA		HUAZAMOTA	570	463200	264786	8481	0.0320296390292538
SEEDGWAS4023	1016.95289025	27.25	-100.1333333	Mexico	NA		ANAHUAC	195	461435	266551	8447	0.0316899955355636
SEEDGWAS4024	598.331240919	21.250533	-104.880645	Mexico	NA	COMPOSTELA	COMPOSTELA	883	507269	220717	4538	0.0205602649546705
SEEDGWAS4025	598.331240919	21.250533	-104.880645	Mexico	NA	COMPOSTELA	COMPOSTELA	883	511855	216131	5887	0.0272381102201905
SEEDGWAS4026	598.331240919	21.250533	-104.880645	Mexico	NA	COMPOSTELA	COMPOSTELA	883	577365	150621	3134	0.0208071915602738
SEEDGWAS4027	598.331240919	21.250533	-104.880645	Mexico	NA	COMPOSTELA	COMPOSTELA	883	587358	140628	2613	0.0185809369400119
SEEDGWAS4029	528.895283947	20.8	-104.4	Mexico	NA	AMATLAN DE CANAS	AMATLAN DE CANAS	800	493001	234985	6914	0.029423154669447
SEEDGWAS403	788.128324489	16.88333333	-92.91666667	Mexico	NA	SOYALO	SOYALO	1176	417115	310871	9649	0.0310385980036735
SEEDGWAS4030	7037.07278657	-27.33333333	-54.71666667	South America	NA	MISIONES	RUTA ALICIA KM. 33	234	470523	257463	7487	0.02907990662736
SEEDGWAS4031	6389.44635673	-28.05	-64.8	South America	NA	SANTIAGO DEL ESTERO	GUASAYAN	472	440385	287601	9496	0.0330179658624275
SEEDGWAS4032	6749.33618334	-32.423574	-65.014654	South America	NA	SAN LUIS	JUNIN, CARPINTERIA	819	541759	186227	4274	0.0229504851605836
SEEDGWAS4033	7090.95472496	-35.889091	-64.301435	South America	NA	LA PAMPA	EDUARDO CASTEX	189	461372	266614	7081	0.0265589954015918
SEEDGWAS4034	796.737629951	25.25	-99.68333333	Mexico	NA		GENERAL TERAN	320	495674	232312	5579	0.0240151176004683
SEEDGWAS4039	306.174044488	18.334624	-97.353287	Mexico	NA		SAN GABRIEL CHILAC	1256	593345	134641	2297	0.0170601822624609
SEEDGWAS404	362.114112979	18.85	-96.9	Mexico	NA		AMATLAN	731	347248	380738	13451	0.035328756257584
SEEDGWAS4040	292.397316818	19.635915	-102.500515	Mexico	NA		BRISENAS	1306	547958	180028	4397	0.0244239784922345
SEEDGWAS4041	292.397316818	19.635915	-102.500515	Mexico	NA		BRISENAS	1306	518048	209938	6012	0.028637026169631
SEEDGWAS4042	468.182539337	16.657461	-96.094961	Mexico	NA		SAN JOSE DE GRACIA	744	444179	283807	8986	0.0316623620981864
SEEDGWAS4045	409.678353989	21.7722222	-99.9072222	Mexico	NA	RIO VERDE	SAN JOSE DEL TAPANCO	903	532155	195831	4568	0.0233262353764215
SEEDGWAS4046	424.255756053	21.909795	-99.99446	Mexico	NA	10 KM RIO VERDE	EL CARMEN	989	565069	162917	3325	0.0204091654032421
SEEDGWAS4051	292.397316818	19.635915	-102.500515	Mexico	NA		BRISENAS	1306	507086	220900	5782	0.0261747397012223
SEEDGWAS4053	700.446361612	23.62	-103.5	Mexico	NA	SOMBRERETE	IGNACIO ZARAGOZA (ESTACION FRIO)	2309	555793	172193	3597	0.0208893509027661
SEEDGWAS4054	169.199207933	18.93333333	-98.9	Mexico	NA		ATLATLAHUACAN	1593	538509	189477	5127	0.0270586931395367
SEEDGWAS4055	151.560027948	18.96666667	-99.13333333	Mexico	NA		SANTA CATARINA ZACATEPEC	1566	394954	333032	11861	0.0356151961373081
SEEDGWAS4056	82.4207931686	18.536164	-99.61205	Mexico	NA	GUERRERO	PEDRO MARTIN(TAXCO)	1609	559995	167991	4506	0.0268228655106524
SEEDGWAS4057	194.400433962	19.73333333	-99.58333333	Mexico	NA		LLANO DE PIEDRA PARADA	2776	344531	383455	16490	0.0430037422904904
SEEDGWAS4058	94.4832379201	18.75	-99.66666667	Mexico	NA	GUERRERO	PILCAYA	1617	533883	194103	5135	0.0264550264550265
SEEDGWAS4059	425.8219581	21.924879	-100.01184	Mexico	NA		ANITEZ O RIO VERDE	997	509087	218899	4898	0.0223756161517412
SEEDGWAS4060	439.044094697	22.011316	-99.65574	Mexico	NA	CARDENAS	POTRERO GRANDE	1200	453006	274980	8896	0.032351443741363
SEEDGWAS4069	409.678353989	21.7722222	-99.9072222	Mexico	NA	RIO VERDE	SAN JOSE DEL TAPANCO	903	468114	259872	7807	0.0300417128432459
SEEDGWAS407	3631.46060806	10.201633	-67.481978	Central America	NA	ARAGUA	LA ENCRUCIJADA	460	348428	379558	9879	0.0260276426791162
SEEDGWAS4070	421.629972716	21.850995	-99.641767	Mexico	NA	RAYON	LA CANADA DE RAYON	981	463624	264362	8537	0.0322928408772819
SEEDGWAS409	3777.36006639	9.885594	-66.184708	Central America	NA	GUARICO	LAS MERCEDES	366	345721	382265	13851	0.0362340261337031
SEEDGWAS4110	7285.67871373	-31.886528	-55.961115	South America	NA	TACUAREMBO	BATOVI-GREGORIO IRIARTE	159	474020	253966	8376	0.0329807927045353
SEEDGWAS4111	1570.5756491	30.38333333	-107.9333333	Mexico	NA		ANTIGUA CASAS GRANDES	1462	427495	300491	10121	0.0336815412108849
SEEDGWAS4112	737.144520436	23.480832	-104.393881	Mexico	NA		MEZQUITAL	1406	328606	399380	17512	0.0438479643447343
SEEDGWAS4113	566.726955797	21.696608	-104.088629	Mexico	NA	MUNICIPIO LA YESCA	PUENTE DE CAMOTLAN	1181	505627	222359	5169	0.0232461919688432
SEEDGWAS4114	549.369882817	21.03333333	-104.4666667	Mexico	NA	IXTLAN DEL RIO	COFRADIA DE LOS SAUCES	1023	453894	274092	9497	0.0346489499875954
SEEDGWAS4128	7223.71167762	-32.75459	-57.876048	South America	NA	RIO NEGRO	BELLACO R. 26 KM. 3 RIO NEGRO-EMILIO BERTINAT	56	516004	211982	5243	0.0247332320668736
SEEDGWAS4137	389.592258073	21.48333333	-101.2166667	Mexico	NA		SAN FELIPE	2091	394518	333468	11038	0.033100627346552
SEEDGWAS414	3410.41186219	10.78333333	-69.41666667	Central America	NA	FALCON	MAPARARI (DTO FEDERACION)	765	346261	381725	13745	0.0360075970921475
SEEDGWAS4140	170.849434282	18.98333333	-98.91666667	Mexico	NA		TOTOLAPAN	1898	506017	221969	6799	0.0306304033446112
SEEDGWAS4141	355.334243955	19.08333333	-97.03333333	Mexico	NA		COSCOMATEPEC	1486	470083	257903	6520	0.0252808226348666
SEEDGWAS4150	5881.58157764	-21.408665	-64.275681	South America	NA	TARIJA	O'CONNOR, NARVAES	1730	727739	247	0	0
SEEDGWAS4151	6625.6789334	-33.560272	-69.030146	South America	NA	MENDOZA	LOS CHACALES, TUNUYAN	883	377156	350830	12241	0.0348915429125217
SEEDGWAS4152	405.08766867	20.5	-103.15	Mexico	NA		JUANACATLAN	1589	364568	363418	15640	0.0430358430237358
SEEDGWAS4153	405.08766867	20.5	-103.15	Mexico	NA		JUANACATLAN	1589	411085	316901	10552	0.0332974651389551
SEEDGWAS4154	419.485042875	19.93333333	-103.7333333	Mexico	NA		TAPALPA	2161	330127	397859	17850	0.0448651406654116
SEEDGWAS4156	380.866024241	20.38333333	-102.95	Mexico	NA		PONCITLAN	1546	636569	91417	1274	0.0139361387925659
SEEDGWAS4157	842.657442338	16.55	-92.46666667	Mexico	NA		TEOPISCA	1781	420816	307170	5930	0.0193052706970082
SEEDGWAS4158	1129.94778778	23.08333333	-109.7166667	Mexico	NA		SAN JOSE DEL CABO	83	727033	953	0	0
SEEDGWAS4159	470.60011999	22.333956	-100.265107	Mexico	NA		VILLA JUAREZ	1111	496627	231359	5771	0.0249439183260647
SEEDGWAS416	3512.28312825	10.493222	-68.531706	Central America	NA	YARACUY	PALMAREJO	31	306122	421864	17284	0.0409705497506305
